timeStamp,elapsed,label,responseCode,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1762084834000,112,/api/subscriptions,200,true,,1289,181,3,5,64,0,22
1762084834000,881,/api/subscriptions,200,true,,892,427,6,12,657,0,166
1762084834000,201,/api/subscriptions,200,true,,1419,660,4,9,133,0,29
1762084835000,920,/api/subscriptions,500,false,HTTP error,1011,614,7,16,745,0,52
1762084835000,164,/api/subscriptions,200,true,,1242,158,5,20,120,0,25
1762084835000,1038,/api/subscriptions,400,false,HTTP error,684,418,8,12,654,0,166
1762084836000,1116,/api/subscriptions,404,false,HTTP error,485,528,6,11,644,0,170
1762084836000,851,/api/subscriptions,201,true,,481,677,10,13,613,0,44
1762084837000,313,/api/subscriptions,200,true,,1049,584,9,10,213,0,30
1762084837000,319,/api/subscriptions,200,true,,916,243,3,7,175,0,24
1762084838000,851,/api/subscriptions,201,true,,1246,402,3,15,598,0,111
1762084839000,752,/api/subscriptions,200,true,,1184,680,10,6,596,0,41
1762084839000,1290,/api/subscriptions,400,false,HTTP error,542,381,1,8,731,0,74
1762084839000,881,/api/subscriptions,200,true,,1006,535,1,5,458,0,66
1762084840000,725,/api/subscriptions,200,true,,719,543,1,5,385,0,144
1762084840000,728,/api/subscriptions,200,true,,533,382,8,12,494,0,37
1762084841000,1269,/api/subscriptions,404,false,HTTP error,1089,261,3,12,1138,0,88
1762084842000,654,/api/subscriptions,200,true,,717,479,5,20,401,0,126
1762084843000,1382,/api/subscriptions,400,false,HTTP error,1309,531,5,9,774,0,141
1762084844000,305,/api/subscriptions,200,true,,1235,354,10,19,259,0,35
1762084845000,771,/api/subscriptions,200,true,,648,643,4,5,588,0,118
1762084845000,728,/api/subscriptions,200,true,,908,498,3,17,598,0,43
1762084846000,823,/api/subscriptions,200,true,,787,505,4,13,480,0,44
1762084846000,523,/api/subscriptions,200,true,,533,458,6,11,388,0,51
1762084847000,1180,/api/subscriptions,400,false,HTTP error,1368,480,5,20,979,0,228
1762084847000,314,/api/subscriptions,200,true,,477,467,2,12,182,0,45
1762084848000,749,/api/subscriptions,201,true,,991,545,8,7,539,0,53
1762084849000,880,/api/subscriptions,200,true,,1459,310,4,16,675,0,84
1762084849000,816,/api/subscriptions,200,true,,501,230,9,8,611,0,102
1762084849000,650,/api/subscriptions,200,true,,1486,224,5,15,374,0,63
1762084850000,744,/api/subscriptions,200,true,,848,196,5,10,658,0,86
1762084850000,775,/api/subscriptions,200,true,,771,383,2,16,578,0,147
1762084850000,1115,/api/subscriptions,400,false,HTTP error,441,449,6,6,929,0,209
1762084851000,307,/api/subscriptions,200,true,,532,407,2,9,237,0,19
1762084852000,1451,/api/subscriptions,400,false,HTTP error,1425,488,5,5,839,0,267
1762084853000,1197,/api/subscriptions,404,false,HTTP error,1112,563,5,12,970,0,238
1762084853000,774,/api/subscriptions,200,true,,1326,251,7,5,439,0,140
1762084853000,671,/api/subscriptions,200,true,,1281,398,4,12,374,0,36
1762084854000,593,/api/subscriptions,201,true,,908,545,2,8,443,0,56
1762084854000,751,/api/subscriptions,201,true,,659,221,10,20,528,0,107
1762084854000,547,/api/subscriptions,200,true,,503,292,8,15,391,0,60
1762084855000,369,/api/subscriptions,200,true,,1465,425,10,10,271,0,32
1762084856000,817,/api/subscriptions,400,false,HTTP error,1011,528,8,6,492,0,131
1762084857000,589,/api/subscriptions,200,true,,415,158,3,11,473,0,111
1762084858000,558,/api/subscriptions,201,true,,820,696,2,9,314,0,53
1762084858000,574,/api/subscriptions,200,true,,1194,375,10,11,289,0,37
1762084858000,151,/api/subscriptions,201,true,,917,237,6,5,131,0,12
1762084859000,492,/api/subscriptions,200,true,,1320,322,10,18,420,0,88
1762084860000,913,/api/subscriptions,400,false,HTTP error,1143,395,6,12,564,0,127
1762084860000,484,/api/subscriptions,200,true,,577,194,5,18,384,0,87
1762084860000,613,/api/subscriptions,200,true,,680,689,5,11,522,0,92
1762084861000,411,/api/subscriptions,200,true,,468,590,8,19,260,0,79
1762084861000,1455,/api/subscriptions,400,false,HTTP error,1337,289,6,13,947,0,264
1762084861000,627,/api/subscriptions,200,true,,482,286,8,19,513,0,75
1762084862000,719,/api/subscriptions,200,true,,1498,249,6,12,479,0,73
1762084862000,864,/api/subscriptions,400,false,HTTP error,1136,574,2,18,520,0,81
1762084863000,374,/api/subscriptions,200,true,,816,649,6,14,265,0,74
1762084864000,1253,/api/subscriptions,400,false,HTTP error,957,236,10,15,751,0,212
1762084864000,804,/api/subscriptions,200,true,,1171,377,3,16,661,0,74
1762084865000,1259,/api/subscriptions,500,false,HTTP error,1040,693,2,16,982,0,107
1762084866000,311,/api/subscriptions,200,true,,581,153,8,11,203,0,46
1762084866000,696,/api/subscriptions,200,true,,1097,502,9,14,481,0,65
1762084866000,1059,/api/subscriptions,404,false,HTTP error,440,551,5,14,875,0,198
1762084867000,392,/api/subscriptions,200,true,,1485,463,9,6,296,0,77
1762084867000,587,/api/subscriptions,200,true,,1474,275,3,13,489,0,102
1762084868000,770,/api/subscriptions,200,true,,1337,189,6,7,415,0,132
1762084869000,857,/api/subscriptions,200,true,,1146,388,5,13,634,0,112
1762084869000,585,/api/subscriptions,200,true,,1335,250,8,7,447,0,50
1762084870000,1369,/api/subscriptions,400,false,HTTP error,1154,589,10,7,850,0,148
1762084871000,458,/api/subscriptions,201,true,,1485,289,1,13,350,0,91
1762084872000,438,/api/subscriptions,200,true,,667,253,9,16,349,0,59
1762084872000,547,/api/subscriptions,200,true,,575,510,5,16,436,0,29
1762084872000,1124,/api/subscriptions,500,false,HTTP error,793,460,8,13,730,0,137
1762084873000,285,/api/subscriptions,200,true,,1277,623,4,18,166,0,26
1762084873000,188,/api/subscriptions,200,true,,588,525,9,17,100,0,25
1762084873000,1006,/api/subscriptions,500,false,HTTP error,410,241,7,20,862,0,92
1762084874000,442,/api/subscriptions,200,true,,1361,494,7,16,276,0,76
1762084875000,331,/api/subscriptions,200,true,,595,385,1,8,252,0,51
1762084875000,1361,/api/subscriptions,500,false,HTTP error,783,491,8,19,732,0,226
1762084876000,625,/api/subscriptions,201,true,,1232,465,7,11,329,0,44
1762084877000,627,/api/subscriptions,201,true,,1009,613,8,14,345,0,47
1762084877000,263,/api/subscriptions,200,true,,655,543,5,14,196,0,48
1762084878000,894,/api/subscriptions,400,false,HTTP error,917,530,8,20,552,0,167
1762084879000,339,/api/subscriptions,200,true,,1382,302,7,8,284,0,56
1762084879000,454,/api/subscriptions,200,true,,701,248,2,14,262,0,30
1762084880000,413,/api/subscriptions,200,true,,690,232,10,19,365,0,23
1762084880000,265,/api/subscriptions,200,true,,420,253,3,11,226,0,41
1762084880000,699,/api/subscriptions,200,true,,1101,496,10,10,387,0,88
1762084881000,593,/api/subscriptions,201,true,,505,390,9,14,332,0,40
1762084881000,790,/api/subscriptions,200,true,,766,602,4,15,622,0,125
1762084881000,245,/api/subscriptions,200,true,,1495,684,9,5,200,0,35
1762084882000,167,/api/subscriptions,200,true,,652,356,10,16,120,0,9
1762084882000,1303,/api/subscriptions,500,false,HTTP error,858,190,10,7,739,0,236
1762084882000,764,/api/subscriptions,200,true,,523,408,8,17,545,0,128
1762084883000,883,/api/subscriptions,200,true,,740,434,5,6,760,0,100
1762084883000,518,/api/subscriptions,200,true,,1068,416,3,15,443,0,90
1762084884000,536,/api/subscriptions,200,true,,1429,250,2,12,449,0,61
1762084884000,748,/api/subscriptions,200,true,,845,618,10,11,399,0,145
1762084885000,1093,/api/subscriptions,500,false,HTTP error,867,311,4,5,667,0,124
1762084885000,528,/api/subscriptions,200,true,,1472,232,7,11,371,0,51
1762084886000,1216,/api/subscriptions,500,false,HTTP error,420,479,7,12,1042,0,132
1762084886000,111,/api/subscriptions,200,true,,472,520,6,15,89,0,13
1762084886000,672,/api/subscriptions,200,true,,1304,657,4,10,423,0,128
1762084887000,608,/api/subscriptions,200,true,,1024,517,2,8,465,0,107
1762084888000,706,/api/subscriptions,200,true,,417,255,6,10,513,0,96
1762084888000,314,/api/subscriptions,200,true,,523,300,9,16,176,0,43
1762084889000,815,/api/subscriptions,200,true,,1370,376,1,6,514,0,84
1762084889000,891,/api/subscriptions,200,true,,1399,581,2,18,611,0,103
1762084890000,310,/api/subscriptions,201,true,,1199,308,2,8,157,0,51
1762084890000,433,/api/subscriptions,200,true,,543,166,6,10,345,0,57
1762084891000,442,/api/subscriptions,200,true,,758,239,9,10,348,0,80
1762084891000,788,/api/subscriptions,200,true,,502,478,7,15,435,0,120
1762084892000,414,/api/subscriptions,200,true,,1395,343,5,12,351,0,52
1762084892000,703,/api/subscriptions,200,true,,887,580,2,13,463,0,65
1762084893000,236,/api/subscriptions,200,true,,904,463,2,9,140,0,20
1762084894000,325,/api/subscriptions,200,true,,1009,195,9,13,229,0,32
1762084894000,558,/api/subscriptions,200,true,,613,312,3,7,345,0,61
1762084894000,898,/api/subscriptions,200,true,,1097,562,2,18,800,0,137
1762084895000,546,/api/subscriptions,200,true,,862,648,3,13,412,0,30
1762084895000,155,/api/subscriptions,200,true,,1002,633,5,19,125,0,17
1762084895000,560,/api/subscriptions,200,true,,1484,597,5,9,292,0,88
1762084896000,725,/api/subscriptions,200,true,,974,662,8,14,641,0,52
1762084896000,537,/api/subscriptions,200,true,,664,650,4,18,279,0,89
1762084896000,174,/api/subscriptions,200,true,,1066,633,10,17,109,0,28
1762084897000,783,/api/subscriptions,200,true,,1117,422,10,6,478,0,140
1762084898000,527,/api/subscriptions,200,true,,917,445,6,15,465,0,93
1762084899000,116,/api/subscriptions,200,true,,1117,397,2,19,88,0,7
1762084900000,121,/api/subscriptions,200,true,,983,230,5,5,62,0,6
1762084900000,165,/api/subscriptions,200,true,,1328,455,3,15,126,0,23
1762084901000,167,/api/subscriptions,200,true,,1032,534,6,7,130,0,31
1762084902000,191,/api/subscriptions,200,true,,846,468,9,15,139,0,26
1762084903000,719,/api/subscriptions,200,true,,406,611,6,15,403,0,120
1762084903000,521,/api/subscriptions,200,true,,813,444,5,10,294,0,57
1762084904000,814,/api/subscriptions,400,false,HTTP error,1372,284,2,5,722,0,97
1762084905000,1282,/api/subscriptions,400,false,HTTP error,1235,231,1,11,1126,0,84
1762084905000,553,/api/subscriptions,200,true,,927,161,5,20,333,0,33
1762084906000,798,/api/subscriptions,200,true,,731,179,7,10,406,0,82
1762084907000,567,/api/subscriptions,200,true,,793,465,4,15,410,0,74
1762084907000,682,/api/subscriptions,200,true,,1126,557,5,14,371,0,108
1762084908000,707,/api/subscriptions,200,true,,1255,482,5,10,453,0,56
1762084909000,857,/api/subscriptions,200,true,,611,662,1,5,544,0,162
1762084910000,687,/api/subscriptions,200,true,,793,543,5,20,478,0,78
1762084910000,123,/api/subscriptions,200,true,,425,677,7,7,88,0,22
1762084910000,1053,/api/subscriptions,500,false,HTTP error,453,214,8,14,927,0,57
1762084911000,571,/api/subscriptions,201,true,,562,310,8,12,324,0,84
1762084911000,624,/api/subscriptions,200,true,,666,272,1,17,455,0,76
1762084912000,237,/api/subscriptions,200,true,,400,340,3,13,201,0,43
1762084912000,821,/api/subscriptions,200,true,,1406,666,4,11,726,0,135
1762084912000,1228,/api/subscriptions,400,false,HTTP error,522,458,10,20,645,0,113
1762084913000,1492,/api/subscriptions,404,false,HTTP error,642,510,9,15,872,0,203
1762084913000,388,/api/subscriptions,200,true,,1408,452,6,10,344,0,51
1762084913000,996,/api/subscriptions,400,false,HTTP error,524,229,1,10,776,0,96
1762084914000,1236,/api/subscriptions,400,false,HTTP error,743,459,8,20,934,0,245
1762084914000,396,/api/subscriptions,201,true,,1097,286,10,19,324,0,68
1762084914000,647,/api/subscriptions,200,true,,908,600,9,12,546,0,78
1762084915000,247,/api/subscriptions,200,true,,870,330,6,15,136,0,20
1762084915000,636,/api/subscriptions,200,true,,1392,294,9,6,324,0,127
1762084916000,855,/api/subscriptions,200,true,,597,605,1,12,649,0,56
1762084916000,112,/api/subscriptions,200,true,,604,342,6,13,64,0,17
1762084917000,478,/api/subscriptions,201,true,,871,631,4,19,268,0,89
1762084917000,1099,/api/subscriptions,400,false,HTTP error,1054,627,4,20,811,0,90
1762084917000,389,/api/subscriptions,200,true,,1011,327,2,18,303,0,61
1762084918000,784,/api/subscriptions,201,true,,820,543,7,11,635,0,79
1762084918000,151,/api/subscriptions,200,true,,872,618,4,5,111,0,10
1762084919000,1350,/api/subscriptions,400,false,HTTP error,1061,277,2,14,1025,0,94
1762084919000,888,/api/subscriptions,500,false,HTTP error,1113,439,2,7,690,0,157
1762084920000,827,/api/subscriptions,504,false,Service unavailable,836,427,1,16,588,0,145
1762084920000,919,/api/subscriptions,504,false,Service unavailable,849,295,8,17,531,0,67
1762084920000,1217,/api/subscriptions,500,false,Service unavailable,970,159,10,6,926,0,87
1762084921000,933,/api/subscriptions,503,false,Service unavailable,1140,317,3,16,768,0,171
1762084921000,1126,/api/subscriptions,500,false,Service unavailable,1268,587,4,12,626,0,63
1762084921000,813,/api/subscriptions,503,false,Service unavailable,1441,361,3,13,487,0,141
1762084922000,1004,/api/subscriptions,503,false,Service unavailable,661,210,5,20,785,0,58
1762084922000,966,/api/subscriptions,500,false,Service unavailable,953,635,6,10,510,0,107
1762084923000,1451,/api/subscriptions,504,false,Service unavailable,797,386,10,17,1268,0,258
1762084924000,875,/api/subscriptions,504,false,Service unavailable,1230,666,1,9,444,0,111
1762084925000,1046,/api/subscriptions,503,false,Service unavailable,785,608,10,17,716,0,181
1762084925000,1396,/api/subscriptions,504,false,Service unavailable,1076,571,1,5,1059,0,100
1762084926000,1357,/api/subscriptions,504,false,Service unavailable,1206,486,6,19,825,0,186
1762084927000,875,/api/subscriptions,503,false,Service unavailable,1313,508,2,18,484,0,157
1762084927000,804,/api/subscriptions,500,false,Service unavailable,1104,480,7,11,655,0,154
1762084928000,1114,/api/subscriptions,504,false,Service unavailable,480,645,3,18,915,0,190
1762084928000,812,/api/subscriptions,500,false,Service unavailable,1304,545,6,9,598,0,115
1762084928000,844,/api/subscriptions,503,false,Service unavailable,1493,558,3,5,639,0,45
1762084929000,1260,/api/subscriptions,504,false,Service unavailable,1492,410,8,17,967,0,251
1762084929000,1088,/api/subscriptions,504,false,Service unavailable,936,257,7,15,720,0,151
1762084930000,1391,/api/subscriptions,504,false,Service unavailable,836,314,7,18,986,0,137
1762084930000,1418,/api/subscriptions,503,false,Service unavailable,623,640,7,6,859,0,83
1762084931000,1080,/api/subscriptions,504,false,Service unavailable,1288,584,8,10,724,0,67
1762084931000,1064,/api/subscriptions,504,false,Service unavailable,1127,312,5,20,747,0,67
1762084931000,1081,/api/subscriptions,503,false,Service unavailable,676,602,7,5,969,0,70
1762084932000,914,/api/subscriptions,504,false,Service unavailable,570,692,7,15,755,0,67
1762084932000,1356,/api/subscriptions,504,false,Service unavailable,1123,491,6,11,706,0,151
1762084933000,1302,/api/subscriptions,500,false,Service unavailable,931,471,10,18,1103,0,205
1762084933000,924,/api/subscriptions,503,false,Service unavailable,1205,609,4,19,737,0,81
1762084934000,800,/api/subscriptions,500,false,Service unavailable,1175,509,7,20,623,0,140
1762084934000,956,/api/subscriptions,503,false,Service unavailable,1067,281,5,19,568,0,61
1762084935000,1414,/api/subscriptions,503,false,Service unavailable,691,395,1,9,770,0,147
1762084935000,938,/api/subscriptions,504,false,Service unavailable,1120,257,2,11,746,0,61
1762084935000,1249,/api/subscriptions,500,false,Service unavailable,1402,350,10,9,1045,0,221
1762084936000,1425,/api/subscriptions,503,false,Service unavailable,431,196,8,16,847,0,107
1762084936000,1455,/api/subscriptions,503,false,Service unavailable,995,496,6,18,996,0,123
1762084937000,1065,/api/subscriptions,504,false,Service unavailable,1451,579,4,15,860,0,77
1762084937000,857,/api/subscriptions,503,false,Service unavailable,1274,592,3,14,437,0,117
1762084937000,1280,/api/subscriptions,504,false,Service unavailable,651,668,2,9,950,0,167
1762084938000,878,/api/subscriptions,500,false,Service unavailable,1432,313,3,8,609,0,101
1762084938000,974,/api/subscriptions,500,false,Service unavailable,419,504,2,7,670,0,73
1762084939000,1177,/api/subscriptions,500,false,Service unavailable,1093,314,4,7,661,0,73
1762084939000,1212,/api/subscriptions,503,false,Service unavailable,850,491,9,20,823,0,232
1762084939000,810,/api/subscriptions,500,false,Service unavailable,1224,244,6,17,676,0,130
1762084940000,918,/api/subscriptions,500,false,Service unavailable,1425,540,2,5,557,0,85
1762084941000,1090,/api/subscriptions,503,false,Service unavailable,585,303,6,11,835,0,63
1762084941000,1465,/api/subscriptions,504,false,Service unavailable,1311,164,2,6,1271,0,264
1762084942000,990,/api/subscriptions,504,false,Service unavailable,1139,310,9,12,798,0,188
1762084943000,1348,/api/subscriptions,500,false,Service unavailable,694,248,7,16,817,0,96
1762084943000,1424,/api/subscriptions,504,false,Service unavailable,1285,295,1,11,1115,0,127
1762084943000,822,/api/subscriptions,503,false,Service unavailable,1439,588,3,19,652,0,117
1762084944000,970,/api/subscriptions,500,false,Service unavailable,867,317,4,5,775,0,136
1762084944000,885,/api/subscriptions,504,false,Service unavailable,1491,325,3,11,637,0,56
1762084945000,858,/api/subscriptions,503,false,Service unavailable,1060,602,7,15,718,0,140
1762084945000,1129,/api/subscriptions,500,false,Service unavailable,637,260,6,9,641,0,174
1762084945000,1114,/api/subscriptions,503,false,Service unavailable,1415,555,4,20,740,0,84
1762084946000,957,/api/subscriptions,503,false,Service unavailable,807,579,4,6,851,0,123
1762084946000,1357,/api/subscriptions,504,false,Service unavailable,884,646,1,18,1036,0,166
1762084947000,921,/api/subscriptions,500,false,Service unavailable,419,448,6,8,817,0,74
1762084948000,1268,/api/subscriptions,504,false,Service unavailable,598,230,3,16,1023,0,235
1762084948000,1056,/api/subscriptions,504,false,Service unavailable,719,683,9,20,537,0,127
1762084949000,1285,/api/subscriptions,503,false,Service unavailable,791,427,9,10,1041,0,193
1762084949000,1120,/api/subscriptions,503,false,Service unavailable,910,458,6,19,741,0,184
1762084949000,1016,/api/subscriptions,504,false,Service unavailable,1394,415,2,8,727,0,129
1762084950000,1392,/api/subscriptions,500,false,HTTP error,1145,407,5,19,784,0,102
1762084950000,1358,/api/subscriptions,400,false,HTTP error,437,574,10,12,1188,0,252
1762084950000,1140,/api/subscriptions,400,false,HTTP error,710,581,5,10,612,0,182
1762084951000,1322,/api/subscriptions,400,false,HTTP error,821,174,7,15,1064,0,232
1762084951000,155,/api/subscriptions,200,true,,1382,197,9,8,80,0,13
1762084951000,1363,/api/subscriptions,500,false,HTTP error,400,542,6,11,857,0,76
1762084952000,929,/api/subscriptions,404,false,HTTP error,702,319,1,18,583,0,114
1762084953000,842,/api/subscriptions,200,true,,1228,465,3,7,553,0,42
1762084953000,1233,/api/subscriptions,400,false,HTTP error,448,544,2,10,661,0,121
1762084954000,729,/api/subscriptions,200,true,,810,208,4,8,456,0,132
1762084954000,823,/api/subscriptions,400,false,HTTP error,846,437,3,18,565,0,155
1762084954000,876,/api/subscriptions,400,false,HTTP error,630,179,10,9,467,0,105
1762084955000,143,/api/subscriptions,200,true,,606,491,1,5,126,0,9
1762084955000,343,/api/subscriptions,201,true,,455,584,10,6,198,0,52
1762084955000,962,/api/subscriptions,400,false,HTTP error,477,366,1,7,564,0,58
1762084956000,404,/api/subscriptions,200,true,,1350,688,8,9,343,0,50
1762084956000,669,/api/subscriptions,200,true,,809,410,7,19,531,0,74
1762084956000,1493,/api/subscriptions,400,false,HTTP error,1286,553,7,10,968,0,82
1762084957000,1087,/api/subscriptions,400,false,HTTP error,1150,674,10,19,643,0,118
1762084958000,919,/api/subscriptions,404,false,HTTP error,907,565,6,17,779,0,148
1762084958000,867,/api/subscriptions,201,true,,1081,557,3,6,537,0,122
1762084958000,829,/api/subscriptions,200,true,,1224,267,6,10,424,0,131
1762084959000,1327,/api/subscriptions,400,false,HTTP error,996,489,10,13,993,0,124
1762084960000,1225,/api/subscriptions,400,false,HTTP error,754,407,9,14,887,0,77
1762084960000,566,/api/subscriptions,200,true,,792,473,6,9,347,0,99
1762084960000,808,/api/subscriptions,200,true,,1068,582,5,12,675,0,47
1762084961000,1195,/api/subscriptions,400,false,HTTP error,1036,690,9,16,987,0,109
1762084962000,564,/api/subscriptions,200,true,,854,165,9,18,417,0,34
1762084962000,897,/api/subscriptions,404,false,HTTP error,892,619,6,8,792,0,162
1762084962000,731,/api/subscriptions,200,true,,1254,287,4,7,608,0,74
1762084963000,532,/api/subscriptions,201,true,,1488,450,7,13,462,0,98
1762084964000,307,/api/subscriptions,200,true,,1034,620,4,9,215,0,22
1762084965000,391,/api/subscriptions,200,true,,1098,223,10,6,346,0,46
1762084965000,697,/api/subscriptions,200,true,,542,624,2,13,365,0,121
1762084966000,320,/api/subscriptions,200,true,,1449,601,2,8,174,0,41
1762084966000,129,/api/subscriptions,200,true,,1453,200,2,19,80,0,17
1762084966000,1376,/api/subscriptions,500,false,HTTP error,935,267,10,14,699,0,237
1762084967000,989,/api/subscriptions,404,false,HTTP error,1014,170,10,19,609,0,122
1762084968000,365,/api/subscriptions,200,true,,778,348,6,18,260,0,23
1762084968000,1366,/api/subscriptions,400,false,HTTP error,442,390,3,20,1099,0,87
1762084969000,244,/api/subscriptions,200,true,,707,220,2,8,208,0,42
1762084969000,190,/api/subscriptions,200,true,,928,431,2,15,139,0,19
1762084970000,523,/api/subscriptions,200,true,,722,552,3,17,288,0,79
1762084970000,637,/api/subscriptions,201,true,,579,580,8,15,563,0,78
1762084971000,536,/api/subscriptions,200,true,,577,700,4,6,395,0,32
1762084971000,820,/api/subscriptions,400,false,HTTP error,746,232,5,19,695,0,84
1762084972000,171,/api/subscriptions,200,true,,589,380,1,8,106,0,24
1762084972000,729,/api/subscriptions,200,true,,1265,522,9,13,546,0,44
1762084973000,432,/api/subscriptions,200,true,,560,643,10,19,378,0,54
1762084974000,891,/api/subscriptions,200,true,,919,570,6,13,608,0,93
1762084974000,293,/api/subscriptions,200,true,,1072,421,9,8,252,0,53
1762084975000,732,/api/subscriptions,200,true,,1291,512,10,10,619,0,62
1762084975000,464,/api/subscriptions,200,true,,1400,190,2,5,263,0,54
1762084976000,259,/api/subscriptions,200,true,,819,477,6,6,171,0,14
1762084976000,1100,/api/subscriptions,400,false,HTTP error,910,260,10,17,626,0,147
1762084976000,1230,/api/subscriptions,400,false,HTTP error,1048,237,9,7,725,0,235
1762084977000,154,/api/subscriptions,200,true,,658,382,3,19,102,0,19
1762084977000,953,/api/subscriptions,400,false,HTTP error,877,613,7,10,770,0,87
1762084977000,450,/api/subscriptions,200,true,,1026,408,7,13,398,0,38
1762084978000,277,/api/subscriptions,200,true,,1203,438,4,19,175,0,35
