timeStamp,elapsed,label,responseCode,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1762084827000,163,/api/orders,404,false,HTTP error,1359,621,5,11,134,0,13
1762084828000,276,/api/orders,200,true,,866,464,7,14,144,0,19
1762084828000,176,/api/login,400,false,HTTP error,957,358,2,5,147,0,14
1762084828000,814,/api/products,200,true,,822,289,6,9,612,0,129
1762084829000,525,/api/orders,400,false,HTTP error,1215,224,7,20,354,0,62
1762084829000,638,/api/products,201,true,,821,413,7,17,397,0,46
1762084829000,469,/api/products,200,true,,774,536,4,15,301,0,51
1762084829000,221,/api/orders,200,true,,589,528,10,12,168,0,34
1762084830000,638,/api/orders,200,true,,1018,611,9,18,560,0,114
1762084830000,99,/api/users,200,true,,730,500,7,6,74,0,7
1762084830000,742,/api/products,201,true,,785,437,5,13,482,0,112
1762084830000,272,/api/login,200,true,,1180,640,7,18,219,0,16
1762084831000,683,/api/login,200,true,,852,517,6,10,536,0,92
1762084831000,213,/api/orders,400,false,HTTP error,1319,512,2,18,131,0,19
1762084831000,868,/api/users,200,true,,683,377,8,16,652,0,126
1762084831000,734,/api/products,200,true,,1076,271,5,7,583,0,109
1762084832000,593,/api/orders,400,false,HTTP error,593,274,10,10,349,0,55
1762084832000,795,/api/users,200,true,,967,311,7,11,420,0,89
1762084832000,298,/api/users,201,true,,602,392,1,19,242,0,36
1762084832000,673,/api/products,200,true,,1107,485,6,5,504,0,47
1762084833000,844,/api/orders,200,true,,1456,336,1,11,744,0,119
1762084833000,299,/api/login,200,true,,850,319,6,7,175,0,28
1762084833000,303,/api/orders,400,false,HTTP error,819,310,10,15,177,0,47
1762084834000,303,/api/users,200,true,,952,609,2,20,244,0,37
1762084834000,196,/api/login,200,true,,968,251,8,15,135,0,27
1762084834000,688,/api/login,200,true,,1207,646,5,7,570,0,66
1762084835000,124,/api/orders,400,false,HTTP error,940,636,9,16,88,0,15
1762084835000,251,/api/login,200,true,,778,688,10,15,145,0,44
1762084835000,783,/api/products,200,true,,1243,354,5,8,494,0,87
1762084836000,547,/api/login,201,true,,792,643,2,6,407,0,88
1762084836000,129,/api/users,200,true,,869,639,6,20,81,0,6
1762084836000,793,/api/login,200,true,,1299,420,6,13,421,0,147
1762084836000,167,/api/orders,200,true,,527,589,1,8,94,0,8
1762084837000,554,/api/login,200,true,,1454,314,8,5,309,0,68
1762084837000,315,/api/products,200,true,,766,636,6,13,190,0,42
1762084837000,530,/api/orders,200,true,,568,660,3,9,335,0,65
1762084838000,635,/api/products,200,true,,1391,669,10,20,528,0,56
1762084839000,209,/api/products,200,true,,1126,650,6,9,181,0,28
1762084839000,656,/api/products,200,true,,1072,368,8,13,501,0,46
1762084840000,214,/api/users,200,true,,875,591,2,14,164,0,11
1762084840000,700,/api/login,200,true,,972,358,6,17,457,0,38
1762084840000,375,/api/products,400,false,HTTP error,1393,566,2,19,192,0,48
1762084841000,615,/api/users,200,true,,1239,433,3,20,317,0,88
1762084841000,604,/api/users,201,true,,971,389,8,6,373,0,110
1762084841000,103,/api/products,200,true,,981,658,9,10,76,0,10
1762084841000,361,/api/products,400,false,HTTP error,923,347,4,7,199,0,31
1762084842000,169,/api/login,200,true,,1251,420,8,16,114,0,20
1762084842000,471,/api/users,200,true,,1058,469,1,11,247,0,88
1762084842000,389,/api/login,200,true,,823,487,8,10,305,0,51
1762084842000,320,/api/users,200,true,,1007,452,1,16,219,0,29
1762084843000,830,/api/products,200,true,,576,532,9,16,424,0,105
1762084844000,803,/api/login,200,true,,531,260,5,15,631,0,68
1762084844000,700,/api/users,200,true,,1228,248,7,19,370,0,41
1762084844000,255,/api/orders,200,true,,1379,448,8,5,212,0,32
1762084844000,318,/api/users,200,true,,1182,691,6,5,221,0,20
1762084845000,313,/api/products,200,true,,859,434,7,16,243,0,47
1762084845000,165,/api/users,500,false,HTTP error,719,677,6,11,133,0,11
1762084845000,310,/api/products,200,true,,911,394,9,12,212,0,48
1762084846000,865,/api/users,200,true,,1031,661,10,10,571,0,78
1762084846000,471,/api/users,201,true,,524,511,9,6,276,0,75
1762084846000,423,/api/users,200,true,,942,244,7,8,355,0,56
1762084847000,764,/api/login,201,true,,633,623,4,9,383,0,127
1762084847000,524,/api/users,400,false,HTTP error,1016,525,2,5,381,0,69
1762084848000,786,/api/orders,200,true,,598,349,10,16,635,0,133
1762084848000,195,/api/users,200,true,,1127,335,1,17,165,0,16
1762084849000,199,/api/orders,200,true,,1281,648,7,7,124,0,10
1762084850000,313,/api/products,200,true,,622,380,9,5,211,0,50
1762084850000,314,/api/products,201,true,,839,410,7,19,228,0,35
1762084850000,303,/api/users,500,false,HTTP error,813,503,10,14,238,0,49
1762084850000,160,/api/login,400,false,HTTP error,1042,271,8,18,116,0,17
1762084851000,830,/api/orders,200,true,,1077,634,9,13,589,0,49
1762084852000,402,/api/login,200,true,,1032,544,2,12,279,0,32
1762084853000,218,/api/users,201,true,,943,375,4,10,149,0,36
1762084853000,255,/api/users,200,true,,908,312,2,10,176,0,46
1762084853000,733,/api/orders,200,true,,803,658,2,13,401,0,79
1762084853000,423,/api/products,200,true,,528,224,7,6,247,0,39
1762084854000,758,/api/users,400,false,HTTP error,945,262,8,14,659,0,139
1762084854000,298,/api/login,200,true,,1078,386,1,5,179,0,55
1762084854000,695,/api/products,200,true,,1273,639,7,17,550,0,120
1762084854000,80,/api/products,400,false,HTTP error,1243,350,7,7,42,0,7
1762084855000,520,/api/products,500,false,HTTP error,790,540,8,16,288,0,97
1762084856000,486,/api/orders,200,true,,697,297,7,16,399,0,80
1762084856000,642,/api/users,200,true,,929,408,10,11,455,0,51
1762084856000,442,/api/users,500,false,HTTP error,983,253,9,6,328,0,67
1762084857000,273,/api/products,400,false,HTTP error,620,344,2,10,218,0,14
1762084857000,93,/api/users,200,true,,1329,253,10,20,52,0,5
1762084857000,377,/api/orders,200,true,,1316,675,2,14,249,0,33
1762084858000,150,/api/orders,200,true,,1180,280,3,9,111,0,21
1762084858000,889,/api/login,200,true,,851,652,4,13,609,0,142
1762084859000,391,/api/users,200,true,,916,438,1,19,259,0,33
1762084859000,881,/api/products,404,false,HTTP error,1143,268,5,19,543,0,91
1762084859000,363,/api/products,200,true,,1068,391,10,11,216,0,54
1762084860000,145,/api/orders,200,true,,946,276,6,6,98,0,23
1762084860000,700,/api/users,404,false,HTTP error,605,549,1,13,532,0,137
1762084861000,777,/api/users,200,true,,1307,535,2,8,660,0,127
1762084861000,631,/api/users,500,false,HTTP error,802,418,1,7,374,0,60
1762084861000,712,/api/users,200,true,,1388,502,9,10,435,0,72
1762084862000,888,/api/orders,200,true,,526,497,9,15,598,0,142
1762084862000,671,/api/orders,200,true,,634,449,8,20,519,0,107
1762084862000,114,/api/login,200,true,,889,653,9,12,59,0,16
1762084862000,398,/api/products,201,true,,1068,498,3,10,357,0,23
1762084863000,250,/api/users,404,false,HTTP error,1376,262,9,17,136,0,41
1762084863000,416,/api/orders,201,true,,900,539,9,7,313,0,57
1762084863000,601,/api/users,200,true,,1425,574,7,6,357,0,98
1762084863000,837,/api/orders,400,false,HTTP error,688,653,1,18,526,0,51
1762084864000,172,/api/orders,200,true,,1488,522,7,9,113,0,20
1762084864000,633,/api/login,201,true,,551,360,8,10,386,0,89
1762084864000,332,/api/products,201,true,,1427,698,8,12,203,0,60
1762084865000,502,/api/products,200,true,,813,668,2,14,409,0,89
1762084865000,459,/api/products,200,true,,1469,451,1,20,291,0,53
1762084865000,398,/api/products,400,false,HTTP error,573,653,4,15,202,0,63
1762084866000,91,/api/orders,400,false,HTTP error,586,530,10,5,79,0,13
1762084866000,624,/api/login,200,true,,1446,402,9,14,380,0,99
1762084866000,155,/api/orders,200,true,,803,686,5,17,126,0,16
1762084867000,836,/api/products,200,true,,1404,666,9,10,526,0,44
1762084867000,313,/api/products,200,true,,1209,370,7,11,173,0,50
1762084868000,99,/api/products,400,false,HTTP error,600,256,9,9,59,0,18
1762084868000,831,/api/orders,200,true,,1500,378,7,6,628,0,42
1762084868000,736,/api/login,200,true,,1113,546,7,20,455,0,117
1762084869000,303,/api/products,200,true,,709,590,1,20,158,0,28
1762084869000,538,/api/products,200,true,,598,214,10,12,416,0,96
1762084869000,387,/api/login,200,true,,1338,634,8,13,295,0,64
1762084870000,703,/api/users,200,true,,984,289,9,19,514,0,133
1762084870000,166,/api/login,200,true,,992,422,1,8,138,0,18
1762084870000,253,/api/products,200,true,,1035,395,10,14,209,0,44
1762084871000,809,/api/login,200,true,,608,403,2,7,489,0,119
1762084871000,689,/api/orders,200,true,,1390,382,9,19,432,0,69
1762084871000,140,/api/products,200,true,,907,634,5,11,119,0,27
1762084871000,189,/api/users,500,false,HTTP error,1309,655,2,6,147,0,16
1762084872000,885,/api/login,200,true,,768,322,5,19,582,0,109
1762084872000,247,/api/login,200,true,,1057,516,8,16,197,0,44
1762084873000,705,/api/login,200,true,,988,266,4,15,601,0,77
1762084873000,667,/api/users,200,true,,964,414,10,18,500,0,110
1762084873000,714,/api/login,200,true,,619,298,1,8,488,0,128
1762084874000,447,/api/users,200,true,,1030,590,10,10,358,0,27
1762084874000,428,/api/products,404,false,HTTP error,899,484,10,8,298,0,54
1762084875000,647,/api/users,200,true,,1173,552,9,19,455,0,109
1762084875000,287,/api/orders,500,false,HTTP error,830,336,8,17,223,0,47
1762084875000,293,/api/login,200,true,,789,218,8,9,158,0,57
1762084875000,372,/api/users,200,true,,570,267,8,17,234,0,63
1762084876000,545,/api/users,200,true,,1199,377,3,9,330,0,75
1762084877000,199,/api/login,200,true,,1050,228,6,10,153,0,16
1762084877000,130,/api/orders,200,true,,965,276,6,9,110,0,9
1762084877000,121,/api/products,201,true,,928,478,9,15,95,0,11
1762084878000,133,/api/orders,400,false,HTTP error,625,481,2,7,87,0,19
1762084878000,894,/api/users,200,true,,588,311,1,16,742,0,102
1762084878000,132,/api/orders,200,true,,710,596,6,7,66,0,21
1762084878000,224,/api/orders,200,true,,1375,415,4,14,166,0,43
1762084879000,286,/api/users,200,true,,673,248,1,17,193,0,37
1762084879000,599,/api/login,200,true,,592,684,1,12,388,0,78
1762084879000,837,/api/products,200,true,,1045,669,4,9,728,0,100
1762084880000,358,/api/login,200,true,,1084,213,4,8,206,0,54
1762084880000,428,/api/orders,400,false,HTTP error,689,506,2,16,231,0,79
1762084881000,98,/api/users,400,false,HTTP error,1494,236,5,17,67,0,17
1762084881000,461,/api/users,200,true,,1012,375,10,13,340,0,30
1762084881000,400,/api/products,200,true,,1496,695,3,20,324,0,46
1762084881000,114,/api/users,400,false,HTTP error,1118,443,9,16,67,0,17
1762084882000,476,/api/orders,200,true,,1383,625,10,6,277,0,87
1762084882000,418,/api/products,200,true,,603,413,5,8,344,0,50
1762084883000,423,/api/users,200,true,,877,411,6,15,228,0,56
1762084883000,587,/api/products,200,true,,971,202,6,12,351,0,37
1762084884000,750,/api/login,200,true,,766,349,5,15,539,0,49
1762084884000,558,/api/products,200,true,,590,526,1,8,319,0,78
1762084884000,698,/api/login,200,true,,820,571,4,9,519,0,58
1762084885000,822,/api/login,200,true,,1186,403,3,7,493,0,112
1762084885000,426,/api/users,201,true,,804,280,1,11,348,0,26
1762084885000,460,/api/login,200,true,,562,356,4,18,233,0,30
1762084886000,407,/api/users,200,true,,592,452,2,16,255,0,32
1762084886000,625,/api/orders,200,true,,1039,374,3,11,456,0,41
1762084887000,562,/api/users,400,false,HTTP error,965,521,3,17,323,0,59
1762084888000,553,/api/login,200,true,,721,223,6,9,393,0,57
1762084888000,683,/api/users,400,false,HTTP error,670,523,9,5,388,0,116
1762084888000,890,/api/users,400,false,HTTP error,1250,543,2,5,596,0,119
1762084888000,604,/api/login,200,true,,802,252,10,17,397,0,68
1762084889000,563,/api/login,200,true,,1125,316,1,20,368,0,39
1762084889000,430,/api/login,200,true,,558,516,10,8,301,0,55
1762084889000,789,/api/products,200,true,,509,588,4,6,694,0,54
1762084889000,839,/api/products,201,true,,869,227,10,10,481,0,96
1762084890000,805,/api/orders,200,true,,586,265,2,16,446,0,96
1762084890000,895,/api/orders,200,true,,942,485,7,5,614,0,79
1762084891000,850,/api/orders,200,true,,892,240,10,14,638,0,44
1762084891000,429,/api/orders,500,false,HTTP error,649,646,2,7,284,0,34
1762084892000,614,/api/users,200,true,,1379,315,6,11,380,0,89
1762084892000,463,/api/login,200,true,,1399,662,4,17,284,0,57
1762084893000,789,/api/orders,200,true,,890,581,4,12,436,0,119
1762084893000,194,/api/products,200,true,,891,298,9,8,124,0,19
1762084894000,97,/api/orders,200,true,,527,309,1,5,83,0,10
1762084894000,242,/api/orders,200,true,,528,694,2,17,136,0,30
1762084894000,527,/api/login,200,true,,1449,609,9,12,342,0,91
1762084894000,418,/api/login,200,true,,1098,322,3,20,374,0,57
1762084895000,685,/api/orders,201,true,,538,262,6,8,522,0,39
1762084896000,262,/api/products,400,false,HTTP error,980,698,2,19,198,0,26
1762084896000,223,/api/orders,200,true,,621,423,4,16,134,0,26
1762084897000,119,/api/login,200,true,,572,475,2,9,60,0,13
1762084897000,900,/api/orders,200,true,,1037,263,2,15,767,0,151
1762084897000,776,/api/products,201,true,,796,290,8,20,644,0,65
1762084898000,480,/api/login,400,false,HTTP error,1457,667,8,15,360,0,42
1762084899000,545,/api/login,200,true,,1067,681,5,14,379,0,78
1762084899000,593,/api/orders,200,true,,911,459,2,13,448,0,70
1762084900000,682,/api/users,200,true,,1273,398,5,18,436,0,109
1762084900000,693,/api/products,400,false,HTTP error,1269,637,7,19,542,0,96
1762084900000,789,/api/products,400,false,HTTP error,1196,457,4,19,699,0,77
1762084901000,671,/api/products,200,true,,588,287,5,17,584,0,123
1762084901000,168,/api/orders,400,false,HTTP error,1051,288,4,10,139,0,26
1762084901000,537,/api/users,500,false,HTTP error,1024,480,4,18,340,0,38
1762084901000,631,/api/products,200,true,,1280,259,8,13,458,0,44
1762084902000,435,/api/products,200,true,,1046,328,2,11,330,0,36
1762084902000,631,/api/login,200,true,,659,637,5,20,479,0,71
1762084903000,349,/api/login,200,true,,1033,224,6,16,229,0,66
1762084903000,380,/api/login,500,false,HTTP error,1377,402,4,13,274,0,59
1762084903000,593,/api/login,200,true,,1476,397,8,12,473,0,35
1762084903000,276,/api/users,200,true,,1252,202,10,13,215,0,47
1762084904000,573,/api/users,200,true,,1224,450,1,16,286,0,43
1762084904000,544,/api/orders,200,true,,643,625,4,5,341,0,65
1762084904000,352,/api/login,200,true,,1389,376,6,6,208,0,62
1762084904000,478,/api/orders,200,true,,922,268,4,15,269,0,60
1762084905000,876,/api/users,200,true,,681,391,8,10,643,0,113
1762084905000,117,/api/products,200,true,,781,270,1,12,59,0,20
1762084906000,530,/api/users,200,true,,734,552,9,12,343,0,32
1762084906000,258,/api/users,200,true,,773,690,8,13,190,0,14
1762084906000,538,/api/users,404,false,HTTP error,557,351,5,5,342,0,70
1762084906000,442,/api/login,201,true,,1358,311,4,9,309,0,52
1762084907000,256,/api/login,400,false,HTTP error,1468,303,2,7,197,0,43
1762084907000,543,/api/orders,200,true,,1352,653,6,17,355,0,39
1762084907000,387,/api/products,200,true,,1422,241,9,5,292,0,34
1762084908000,576,/api/users,200,true,,946,678,8,14,335,0,53
1762084908000,855,/api/products,200,true,,1494,491,10,9,577,0,61
1762084908000,509,/api/login,200,true,,941,385,5,5,384,0,42
1762084908000,708,/api/login,200,true,,1009,571,2,18,505,0,123
1762084909000,495,/api/orders,500,false,HTTP error,1415,513,2,12,339,0,88
1762084910000,775,/api/orders,200,true,,1017,321,6,20,395,0,126
1762084910000,840,/api/login,200,true,,796,632,5,15,678,0,74
1762084910000,512,/api/orders,400,false,HTTP error,1435,260,5,9,437,0,44
1762084910000,536,/api/users,200,true,,1219,412,7,19,336,0,38
1762084911000,506,/api/products,200,true,,656,439,8,19,330,0,57
1762084911000,833,/api/orders,500,false,HTTP error,1032,492,4,11,514,0,45
1762084911000,347,/api/products,201,true,,737,398,2,18,201,0,49
1762084911000,622,/api/users,500,false,HTTP error,1113,226,2,16,515,0,34
1762084912000,397,/api/login,200,true,,533,308,8,7,301,0,25
1762084912000,234,/api/login,404,false,HTTP error,672,216,8,13,154,0,31
1762084912000,327,/api/users,200,true,,849,547,8,15,269,0,35
1762084913000,495,/api/users,200,true,,800,534,7,19,346,0,91
1762084914000,724,/api/orders,200,true,,606,583,6,13,469,0,42
1762084914000,438,/api/orders,500,false,HTTP error,528,417,7,19,290,0,48
1762084914000,680,/api/login,200,true,,1048,394,2,16,522,0,88
1762084915000,804,/api/login,200,true,,1200,520,3,13,666,0,60
1762084915000,841,/api/orders,200,true,,1153,376,4,14,699,0,126
1762084916000,630,/api/orders,400,false,HTTP error,695,481,6,16,329,0,35
1762084917000,847,/api/users,200,true,,1436,557,1,14,426,0,55
1762084917000,759,/api/users,400,false,HTTP error,821,695,4,14,536,0,147
1762084918000,439,/api/products,200,true,,1131,444,6,19,390,0,68
1762084918000,710,/api/orders,201,true,,507,306,10,19,608,0,127
1762084918000,285,/api/orders,201,true,,1183,218,3,9,166,0,20
1762084918000,857,/api/orders,200,true,,825,350,10,17,636,0,96
1762084919000,894,/api/login,200,true,,634,672,10,15,529,0,152
1762084919000,361,/api/login,201,true,,1298,412,2,12,230,0,37
1762084919000,519,/api/orders,200,true,,880,596,3,14,324,0,86
1762084919000,813,/api/orders,200,true,,918,632,4,14,684,0,47
1762084920000,493,/api/products,200,true,,1137,324,10,17,311,0,30
1762084921000,195,/api/orders,400,false,HTTP error,748,501,3,8,167,0,20
1762084921000,87,/api/orders,200,true,,1270,594,5,10,69,0,6
1762084921000,699,/api/login,200,true,,1091,654,3,8,398,0,48
1762084922000,693,/api/orders,200,true,,1455,684,4,13,616,0,72
1762084923000,157,/api/orders,200,true,,562,229,8,19,97,0,15
1762084923000,817,/api/products,200,true,,1378,382,7,17,730,0,112
1762084924000,858,/api/login,400,false,HTTP error,682,418,4,18,489,0,169
1762084925000,738,/api/orders,200,true,,1167,389,8,16,598,0,89
1762084925000,115,/api/login,404,false,HTTP error,1102,353,6,5,62,0,14
1762084925000,780,/api/orders,200,true,,1162,538,4,15,677,0,93
1762084926000,698,/api/products,500,false,HTTP error,1412,530,5,7,544,0,106
1762084926000,574,/api/orders,500,false,HTTP error,723,427,3,15,448,0,35
1762084927000,404,/api/orders,200,true,,582,445,6,20,229,0,78
1762084927000,375,/api/users,200,true,,1364,254,7,11,322,0,24
1762084927000,560,/api/login,200,true,,1097,652,1,17,309,0,101
1762084928000,426,/api/users,200,true,,771,559,10,11,251,0,46
1762084928000,520,/api/users,400,false,HTTP error,1070,664,8,14,309,0,55
1762084928000,506,/api/login,200,true,,926,484,6,7,368,0,83
1762084929000,715,/api/login,200,true,,968,516,6,18,460,0,89
1762084929000,790,/api/users,200,true,,827,371,6,8,542,0,146
1762084929000,208,/api/login,404,false,HTTP error,896,313,7,14,165,0,28
1762084929000,86,/api/login,200,true,,957,601,5,15,48,0,9
1762084930000,103,/api/orders,500,false,HTTP error,1017,213,6,19,68,0,14
1762084930000,409,/api/users,201,true,,1267,598,8,13,227,0,36
1762084930000,799,/api/orders,200,true,,883,612,2,13,422,0,144
1762084930000,425,/api/login,200,true,,1244,434,10,6,350,0,48
1762084931000,630,/api/login,200,true,,1435,464,3,13,491,0,92
1762084932000,544,/api/login,200,true,,1458,414,4,8,449,0,106
1762084933000,80,/api/products,200,true,,951,328,6,10,55,0,15
1762084933000,706,/api/products,201,true,,962,556,8,17,634,0,86
1762084934000,451,/api/login,200,true,,1439,626,1,8,307,0,82
1762084934000,202,/api/users,200,true,,1292,503,3,9,153,0,10
1762084934000,659,/api/users,200,true,,985,571,4,19,331,0,66
1762084935000,544,/api/users,200,true,,1271,504,2,7,316,0,79
1762084935000,430,/api/orders,200,true,,1200,346,4,15,240,0,56
1762084936000,472,/api/products,200,true,,1316,607,8,19,341,0,52
1762084937000,678,/api/users,201,true,,1319,475,5,11,548,0,105
1762084937000,293,/api/products,500,false,HTTP error,703,278,8,20,195,0,43
1762084937000,248,/api/users,200,true,,1178,453,8,15,134,0,31
1762084938000,378,/api/login,200,true,,1108,525,10,11,212,0,60
1762084939000,609,/api/orders,201,true,,1084,218,7,14,315,0,36
1762084939000,842,/api/login,200,true,,1470,368,1,11,684,0,141
1762084939000,115,/api/users,200,true,,1180,368,5,19,84,0,18
1762084940000,603,/api/users,200,true,,1198,551,10,18,439,0,55
1762084940000,758,/api/orders,400,false,HTTP error,1464,660,7,13,612,0,108
1762084940000,614,/api/orders,200,true,,637,344,9,17,404,0,61
1762084941000,686,/api/users,200,true,,1313,389,5,8,343,0,123
1762084941000,505,/api/products,404,false,HTTP error,721,372,10,7,259,0,30
1762084941000,196,/api/orders,200,true,,589,307,4,10,137,0,20
1762084941000,585,/api/orders,201,true,,1239,371,9,14,519,0,49
1762084942000,197,/api/users,200,true,,881,651,4,16,132,0,36
1762084942000,608,/api/users,201,true,,1053,452,1,11,514,0,108
1762084942000,529,/api/users,200,true,,792,458,8,11,292,0,69
1762084943000,612,/api/orders,500,false,HTTP error,1025,651,1,15,425,0,95
1762084944000,641,/api/products,200,true,,1074,657,4,12,555,0,42
1762084944000,83,/api/orders,400,false,HTTP error,1070,580,5,9,65,0,15
1762084944000,311,/api/login,201,true,,771,254,10,6,225,0,33
1762084944000,798,/api/users,200,true,,1226,682,10,12,704,0,123
1762084945000,493,/api/products,200,true,,1186,544,6,14,399,0,27
1762084945000,240,/api/products,404,false,HTTP error,1369,669,8,8,136,0,47
1762084945000,242,/api/orders,201,true,,938,446,10,5,173,0,31
1762084946000,598,/api/orders,201,true,,628,646,3,14,303,0,50
1762084947000,263,/api/login,200,true,,837,450,10,5,201,0,26
1762084948000,382,/api/login,500,false,HTTP error,1130,409,5,11,207,0,70
1762084949000,663,/api/products,200,true,,1298,685,6,18,525,0,97
1762084949000,133,/api/orders,200,true,,854,253,5,19,105,0,20
1762084949000,432,/api/orders,200,true,,709,315,7,8,224,0,43
1762084949000,566,/api/login,200,true,,1228,302,10,12,467,0,30
1762084950000,864,/api/orders,400,false,HTTP error,978,213,7,10,718,0,140
1762084951000,517,/api/products,500,false,HTTP error,719,374,10,19,362,0,45
1762084951000,759,/api/login,404,false,HTTP error,869,592,7,11,577,0,96
1762084951000,738,/api/login,400,false,HTTP error,1266,388,1,15,587,0,56
1762084952000,866,/api/orders,200,true,,1430,690,4,12,627,0,104
1762084952000,514,/api/login,200,true,,974,395,5,7,405,0,90
1762084952000,233,/api/login,200,true,,1253,518,7,8,149,0,16
1762084952000,465,/api/products,400,false,HTTP error,754,232,2,6,352,0,85
1762084953000,858,/api/login,200,true,,1188,599,10,10,609,0,102
1762084953000,607,/api/users,200,true,,615,373,3,10,445,0,81
1762084954000,764,/api/users,200,true,,1024,533,3,19,433,0,71
1762084954000,287,/api/login,500,false,HTTP error,967,590,4,14,234,0,55
1762084954000,615,/api/users,500,false,HTTP error,865,559,4,15,509,0,69
